      Open       High        Low      Close     Volume  Dividends  Stock Splits
  4.411097   4.506990   4.334383   4.382329   10781677   0.000000      0.000000
  4.363150   4.535758   4.334382   4.487812   15319801   0.000000      0.000000
  4.487810   4.583704   4.468631   4.468631   13775491   0.000000      0.000000
  4.506990   4.516580   4.420686   4.439865    7708400   0.000000      0.000000
  4.382328   4.411096   4.200130   4.324792   13726169   0.000000      0.000000
  4.334381   4.353560   4.104237   4.171362   23437569   0.000000      0.000000
  4.209719   4.334380   4.161772   4.267255   22775565   0.000000      0.000000
  4.305612   4.363148   4.248076   4.267255   13537103   0.000000      0.000000
  4.334382   4.449454   4.315204   4.439865   11414636   0.000000      0.000000
  4.464993   4.484322   4.416671   4.474658    8442742   0.082114      0.000000
  4.484322   4.522980   4.397342   4.445664    9299292   0.000000      0.000000
  4.407005   4.522979   4.378011   4.513314   17846705   0.000000      0.000000
  4.600296   4.706605   4.571302   4.706605   12302422   0.000000      0.000000
  4.706607   4.716271   4.619627   4.716271    8332591   0.000000      0.000000
  4.716270   4.735599   4.609961   4.638955   10286270   0.000000      0.000000
  4.638953   4.658282   4.551973   4.561637    9517402   0.000000      0.000000
  4.503650   4.532644   4.464992   4.484321   17311841   0.000000      0.000000
  4.416671   4.503651   4.416671   4.474658    7675519   0.000000      0.000000
  4.513314   4.600294   4.513314   4.580965    5774450   0.000000      0.000000
  4.580967   4.609961   4.474658   4.474658    8840602   0.000000      0.000000
  4.551973   4.551973   4.435999   4.464993    7946787   0.000000      0.000000
  4.464992   4.493986   4.407005   4.484321    8142977   0.000000      0.000000
  4.455328   4.484322   4.450496   4.464993    5209445   0.000000      0.000000
  4.474656   4.600294   4.455327   4.590630    5322884   0.000000      0.000000
  4.609960   4.609960   4.493986   4.551973   13460929   0.000000      0.000000
  4.551973   4.600295   4.513315   4.571302    9953624   0.000000      0.000000
  4.580968   4.648619   4.580968   4.619626   15019488   0.000000      0.000000
  4.600294   4.619623   4.561636   4.580965    4405505   0.000000      0.000000
  4.629288   4.629288   4.503650   4.522979    6557565   0.000000      0.000000
  4.484321   4.571301   4.445663   4.522979    5318500   0.000000      0.000000
  4.542309   4.556806   4.426335   4.464993    7366438   0.000000      0.000000
  4.426334   4.513315   4.426334   4.484321    6609627   0.000000      0.000000
  4.464993   4.503651   4.464993   4.464993    7949527   0.000000      0.000000
  4.464992   4.522979   4.416669   4.522979    6035306   0.000000      0.000000
  4.542309   4.551974   4.426335   4.426335    6188750   0.000000      0.000000
  4.407005   4.416670   4.358683   4.397341   11143367   0.000000      0.000000
  4.407007   4.426336   4.320026   4.320026    6350415   0.000000      0.000000
  4.310361   4.358683   4.310361   4.329690    7026667   0.000000      0.000000
  4.378011   4.387676   4.242709   4.300695    8440550   0.000000      0.000000
  4.271702   4.358683   4.262038   4.349019    5606209   0.000000      0.000000
  4.378013   4.455329   4.358684   4.416671    6377816   0.000000      0.000000
  4.416670   4.561638   4.416670   4.551973    7573588   0.000000      0.000000
  4.629289   4.754928   4.609960   4.725934   23477575   0.000000      0.000000
  4.764591   4.812914   4.687275   4.687275   12326535   0.000000      0.000000
  4.687275   4.764591   4.677611   4.687275    9213801   0.000000      0.000000
  4.687274   4.696939   4.619623   4.629287   13157876   0.000000      0.000000
  4.590631   4.609959   4.551973   4.561637    6261088   0.000000      0.000000
  4.542309   4.571302   4.426335   4.503651   14145950   0.000000      0.000000
  4.522980   4.551973   4.484322   4.503651    6778416   0.000000      0.000000
  4.513317   4.532646   4.416671   4.436000    8024058   0.000000      0.000000
  4.435999   4.474658   4.349019   4.464993    8773196   0.000000      0.000000
  4.445665   4.619626   4.426336   4.619626   10000205   0.000000      0.000000
  4.619625   4.629289   4.532644   4.571302   17086606   0.000000      0.000000
  4.571301   4.629287   4.551972   4.590630    7694700   0.000000      0.000000
  4.619624   4.638953   4.551973   4.561637    8887183   0.000000      0.000000
  4.609959   4.609959   4.551973   4.561637    5389742   0.000000      0.000000
  4.522980   4.551974   4.455329   4.474658    5501538   0.000000      0.000000
  4.464993   4.542309   4.445664   4.464993    7026119   0.000000      2.000000
  4.522981   4.619626   4.464994   4.619626    9972256   0.000000      0.000000
  4.580967   4.754928   4.561638   4.735599   11821812   0.000000      0.000000
  4.754925   4.774254   4.658281   4.696939    6023249   0.000000      0.000000
  4.774257   4.851573   4.638954   4.832244    8652084   0.000000      0.000000
  4.832241   5.006202   4.812912   4.986873   14462155   0.000000      0.000000
  5.064188   5.064188   4.870898   4.890227   14642179   0.000000      0.000000
  4.851569   4.909556   4.832240   4.890227    6646892   0.000000      0.000000
  4.909559   4.948217   4.890230   4.928888    4211233   0.000000      0.000000
  4.928890   4.967548   4.851573   4.851573    4929682   0.000000      0.000000
  4.870901   4.948217   4.735598   4.928888    6648810   0.000000      0.000000
  4.909560   4.909560   4.774258   4.793587    6659770   0.000000      0.000000
  4.851573   4.851573   4.774257   4.812915    3246176   0.000000      0.000000
  4.851573   4.909560   4.812916   4.851573    3527582   0.000000      0.000000
  4.851569   4.948215   4.832240   4.890227    6546331   0.000000      0.000000
  4.886335   4.964205   4.691661   4.730596   11827292   0.082114      0.000000
  4.730597   4.866870   4.730597   4.827935   10991019   0.000000      0.000000
  4.905804   5.003142   4.886336   4.964207    8529603   0.000000      0.000000
  4.983674   4.983674   4.925271   4.964207    8138867   0.000000      0.000000
  4.964207   4.964207   4.866869   4.905804    5274659   0.000000      0.000000
  4.905804   4.925272   4.827934   4.905804    4538947   0.000000      0.000000
  4.711129   4.730597   4.574857   4.594324   18428151   0.000000      0.000000
  4.574856   4.652727   4.574856   4.633259    7368356   0.000000      0.000000
  4.711130   4.711130   4.672195   4.691662    5779930   0.000000      0.000000
  4.730597   4.750065   4.672195   4.691662    6568800   0.000000      0.000000
  4.730598   4.730598   4.691663   4.711130    3520458   0.000000      0.000000
  4.711129   4.730596   4.613791   4.633259    6848288   0.000000      0.000000
  4.652725   4.672193   4.594323   4.613790    3190552   0.000000      0.000000
  4.613790   4.652725   4.574855   4.613790    5028051   0.000000      0.000000
  4.633260   4.789000   4.613792   4.750065    8093656   0.000000      0.000000
  4.827934   4.847401   4.730596   4.769531    8666607   0.000000      0.000000
  4.730597   4.730597   4.594324   4.594324    6848836   0.000000      0.000000
  4.594324   4.633259   4.555389   4.633259    8500010   0.000000      0.000000
  4.633259   4.652727   4.574857   4.594324    4385502   0.000000      0.000000
  4.594323   4.633257   4.574855   4.613790    6059144   0.000000      0.000000
  4.613791   4.769531   4.594324   4.769531    7819647   0.000000      0.000000
  4.769533   4.769533   4.652728   4.652728    5469205   0.000000      0.000000
  4.730597   4.789000   4.711130   4.750065    9494660   0.000000      0.000000
  4.808467   4.847402   4.750065   4.750065    5389194   0.000000      0.000000
  4.730596   4.847401   4.711129   4.769531    7056534   0.000000      0.000000
  4.769531   4.769531   4.496987   4.555389   19685849   0.000000      0.000000
  4.594325   4.672195   4.555390   4.672195   12088970   0.000000      0.000000
  4.711128   4.711128   4.574855   4.613790    5560175   0.000000      0.000000
  4.613793   4.691663   4.574858   4.672195    4893787   0.000000      0.000000
  4.711128   4.711128   4.594323   4.613790    6744713   0.000000      0.000000
  4.594324   4.652727   4.574857   4.594324    5190264   0.000000      0.000000
  4.594324   4.594324   4.535921   4.555389    6766086   0.000000      0.000000
  4.555388   4.594323   4.516453   4.516453    4925846   0.000000      0.000000
  4.535921   4.574856   4.458052   4.477519   12889896   0.000000      0.000000
  4.477519   4.535921   4.419116   4.535921   10164336   0.000000      0.000000
  4.555390   4.555390   4.458052   4.496987    7662093   0.000000      0.000000
  4.458053   4.496988   4.419118   4.458053   13918523   0.000000      0.000000
  4.477520   4.496988   4.341248   4.360715   10321069   0.000000      0.000000
  4.341245   4.419115   4.302310   4.321778   11297086   0.000000      0.000000
  4.341245   4.380181   4.263376   4.282843   13923181   0.000000      0.000000
  4.321780   4.380183   4.185508   4.204976   14300216   0.000000      0.000000
  4.224442   4.263377   4.068703   4.146573   15974955   0.000000      0.000000
  4.166040   4.204975   4.127105   4.146573   11912783   0.000000      0.000000
  4.243910   4.341247   4.204975   4.341247    9697700   0.000000      0.000000
  4.399650   4.419118   4.341248   4.360715    8001041   0.000000      0.000000
  4.360713   4.380181   4.282843   4.282843    5756639   0.000000      0.000000
  4.302310   4.380181   4.282843   4.321778    6018043   0.000000      0.000000
  4.321778   4.341245   4.243908   4.282843    6982552   0.000000      0.000000
  4.302312   4.321779   4.166040   4.224442   10122413   0.000000      0.000000
  4.204974   4.341246   4.146571   4.302311    9145299   0.000000      0.000000
  4.321779   4.321779   4.204974   4.243909    4646906   0.000000      0.000000
  4.243909   4.302312   4.204974   4.243909    4942561   0.000000      0.000000
  4.341247   4.419118   4.282845   4.399650    7668669   0.000000      0.000000
  4.477518   4.574855   4.458051   4.574855   12499982   0.000000      0.000000
  4.535921   4.574856   4.496986   4.516453    8789637   0.000000      0.000000
  4.613792   4.633260   4.477520   4.496987   16988785   0.000000      0.000000
  4.516453   4.594323   4.458051   4.574855    6550989   0.000000      0.000000
  4.555389   4.594323   4.516454   4.535921    7737993   0.000000      0.000000
  4.535921   4.535921   4.477518   4.516453    5066412   0.000000      0.000000
  4.496986   4.574855   4.477518   4.574855    5243970   0.000000      0.000000
  4.574856   4.574856   4.419117   4.477519    8175584   0.000000      0.000000
  4.399650   4.516455   4.360715   4.496987    9923209   0.000000      0.000000
  4.496988   4.555390   4.438585   4.458053    5702660   0.000000      0.000000
  4.438584   4.574856   4.438584   4.555389   13705345   0.000000      0.000000
  4.714097   4.714097   4.537318   4.596244   17589137   0.094888      0.000000
  4.635528   4.655170   4.537318   4.556960   12566018   0.000000      0.000000
  4.576602   4.655170   4.576602   4.655170    7905138   0.000000      0.000000
  4.655171   4.674813   4.635529   4.635529    9869777   0.000000      0.000000
  4.615886   4.655170   4.537318   4.556960    8988841   0.000000      0.000000
  4.556960   4.655171   4.517676   4.576602    7692234   0.000000      0.000000
  4.615886   4.655170   4.596244   4.655170    4406327   0.000000      0.000000
  4.674814   4.674814   4.537320   4.537320    5700194   0.000000      0.000000
  4.517676   4.576602   4.458750   4.576602    5733075   0.000000      0.000000
  4.596246   4.596246   4.498035   4.517677    5276303   0.000000      0.000000
  4.556962   4.576604   4.439110   4.458752    8746617   0.000000      0.000000
  4.458749   4.498034   4.439107   4.498034    5751707   0.000000      0.000000
  4.478395   4.517679   4.478395   4.478395    2325234   0.000000      0.000000
  4.498034   4.556960   4.478392   4.556960    6046540   0.000000      0.000000
  4.556961   4.635530   4.478393   4.517677    9837444   0.000000      0.000000
  4.517677   4.576603   4.498035   4.517677    5361793   0.000000      0.000000
  4.517678   4.537320   4.439110   4.458752    6040786   0.000000      0.000000
  4.458751   4.478393   4.360541   4.380183    7134079   0.000000      0.000000
  4.399825   4.419467   4.360541   4.380183    3463190   0.000000      0.000000
  4.380181   4.419466   4.203403   4.223045    8124071   0.000000      0.000000
  4.203405   4.340899   4.144479   4.281973   10619464   0.000000      0.000000
  4.301613   4.360539   4.281971   4.321255    1902987   0.000000      0.000000
  4.321255   4.340897   4.223045   4.223045    4115330   0.000000      0.000000
  4.242687   4.262329   4.203403   4.242687    4401942   0.000000      0.000000
  4.242687   4.301613   4.223045   4.262329    4681705   0.000000      0.000000
  4.262329   4.281971   4.183761   4.242687    6474815   0.000000      0.000000
  4.223047   4.301615   4.183763   4.281973    8353963   0.000000      0.000000
  4.301613   4.360540   4.301613   4.340898    4789664   0.000000      0.000000
  4.281970   4.321254   4.242686   4.301612    4408245   0.000000      0.000000
  4.262329   4.281971   4.203403   4.223045    5522088   0.000000      0.000000
  4.183761   4.242688   4.085551   4.144477    7011871   0.000000      0.000000
  4.124836   4.144478   4.065909   4.085551    9827580   0.000000      0.000000
  4.085551   4.105193   4.046267   4.046267    6888567   0.000000      0.000000
  4.046267   4.144478   4.026625   4.105194    7944869   0.000000      0.000000
  4.124834   4.164118   4.085549   4.124834    6398915   0.000000      0.000000
  4.105194   4.124836   4.085551   4.105194    4855700   0.000000      0.000000
  4.124835   4.164119   4.085551   4.144477   11913605   0.000000      0.000000
  4.144476   4.164118   4.105192   4.124834    4843096   0.000000      0.000000
  4.105192   4.144476   4.085549   4.124834    4880087   0.000000      0.000000
  4.085551   4.183762   4.065909   4.183762    7188332   0.000000      0.000000
  4.203404   4.262331   4.124836   4.203404    9982942   0.000000      0.000000
  4.203403   4.360540   4.203403   4.242687    6017221   0.000000      0.000000
  4.281970   4.360538   4.281970   4.360538    4096697   0.000000      0.000000
  4.360541   4.360541   4.223047   4.281973    3345093   0.000000      0.000000
  4.281972   4.380183   4.281972   4.380183    4200272   0.000000      0.000000
  4.380183   4.439109   4.360541   4.380183    6704434   0.000000      0.000000
  4.399825   4.419467   4.203404   4.380183    5664298   0.000000      0.000000
  4.399823   4.498034   4.399823   4.498034    7163124   0.000000      0.000000
  4.537320   4.556962   4.340899   4.458752    9270247   0.000000      0.000000
  4.478394   4.537320   4.439110   4.458752    4497845   0.000000      0.000000
  4.478394   4.556962   4.458751   4.537320    6810201   0.000000      0.000000
  4.556962   4.596246   4.458752   4.458752    9240654   0.000000      0.000000
  4.498036   4.498036   4.380183   4.458752    5517978   0.000000      0.000000
  4.478393   4.498035   4.419466   4.419466    6770196   0.000000      0.000000
  4.439107   4.498034   4.439107   4.498034    4768840   0.000000      0.000000
  4.498034   4.556960   4.458750   4.556960    5727868   0.000000      0.000000
  4.517677   4.537319   4.478393   4.517677    5365355   0.000000      0.000000
  4.498035   4.517677   4.399824   4.439108    7362328   0.000000      0.000000
  4.380181   4.517676   4.281971   4.321255    6812941   0.000000      0.000000
  4.281972   4.301614   4.065909   4.144477   20386214   0.000000      0.000000
  4.046265   4.124834   3.967697   4.124834   22259334   0.000000      0.000000
  4.106583   4.146261   4.086745   4.086745   17840677   0.094888      0.000000
  4.047068   4.185938   4.047068   4.146261    9603989   0.000000      0.000000
  4.106584   4.106584   4.027230   4.027230    8363280   0.000000      0.000000
  4.066907   4.086745   4.007391   4.027230    7051602   0.000000      0.000000
  4.027230   4.086745   3.908198   3.928037   19513497   0.000000      0.000000
  3.967713   4.027229   3.928036   4.007390   12652331   0.000000      0.000000
  3.987553   4.146262   3.928037   3.987553   26224233   0.000000      0.000000
  4.007391   4.066907   3.947876   4.066907   11419842   0.000000      0.000000
  4.106583   4.106583   3.967714   4.086745   14949616   0.000000      0.000000
  4.086745   4.086745   4.027230   4.066907   10207081   0.000000      0.000000
  4.066907   4.126423   4.027230   4.027230    8387940   0.000000      0.000000
  4.047066   4.066904   3.987550   4.047066    8676471   0.000000      0.000000
  4.027229   4.066906   4.007390   4.007390   11529993   0.000000      0.000000
  4.027229   4.106583   4.007390   4.106583   11738787   0.000000      0.000000
  4.126422   4.146261   4.066906   4.086745   11361478   0.000000      0.000000
  4.086745   4.146261   4.047068   4.146261    8267103   0.000000      0.000000
  4.146261   4.225615   4.126422   4.146261   11382577   0.000000      0.000000
  4.166099   4.185938   4.126422   4.161139    5611141   0.000000      0.000000
  4.166099   4.205776   4.146260   4.166099    7006391   0.000000      0.000000
  4.185937   4.205776   4.166099   4.166099    6253964   0.000000      0.000000
  4.185937   4.245453   4.166099   4.225615    8281625   0.000000      0.000000
  4.245453   4.265292   4.205776   4.225615   15754926   0.000000      0.000000
  4.205777   4.245454   4.185939   4.245454    5377412   0.000000      0.000000
  4.245455   4.265294   4.126423   4.126423    7353559   0.000000      0.000000
  4.146261   4.205776   4.126422   4.146261   10955124   0.000000      0.000000
  4.126423   4.166100   4.047068   4.066907   14704105   0.000000      0.000000
  4.066907   4.066907   3.967714   4.027230   13803439   0.000000      0.000000
  4.007391   4.146262   3.967714   4.066907    7686753   0.000000      0.000000
  4.047066   4.066904   3.967712   4.047066    6595927   0.000000      0.000000
  4.007389   4.126420   3.987550   4.047066    8061049   0.000000      0.000000
  4.047068   4.066907   3.987553   4.027230    9462601   0.000000      0.000000
  4.047068   4.106583   4.047068   4.086745   11203649   0.000000      0.000000
  4.126421   4.245453   4.106583   4.225615    9131325   0.000000      0.000000
  4.245453   4.265291   4.086744   4.265291    4519766   0.000000      0.000000
  4.285130   4.285130   4.146260   4.166099    7272727   0.000000      0.000000
  4.185938   4.185938   4.086745   4.146261    8558648   0.000000      0.000000
  4.166101   4.185939   4.106585   4.126423    4968866   0.000000      0.000000
  4.126422   4.126422   4.066906   4.086745    7286153   0.000000      0.000000
  4.066907   4.086745   4.007391   4.027230    6036676   0.000000      0.000000
  4.007391   4.066907   3.987553   4.027230    7077907   0.000000      0.000000
  4.007392   4.027230   3.947876   3.987553   16105931   0.000000      0.000000
  3.967715   3.987553   3.928037   3.987553   12887704   0.000000      0.000000
  3.967712   4.066904   3.967712   4.047066   15500647   0.000000      0.000000
  4.086746   4.126423   4.047069   4.126423    7288893   0.000000      0.000000
  4.126423   4.166101   4.126423   4.126423    5650324   0.000000      0.000000
  4.126421   4.265292   4.106583   4.225615    9207225   0.000000      0.000000
  4.304968   4.424000   4.285130   4.404161   15962624   0.000000      0.000000
  4.285130   4.364484   4.245453   4.265291    8353963   0.000000      0.000000
  4.265293   4.324808   4.265293   4.304970    6134771   0.000000      0.000000
  4.265292   4.265292   4.066906   4.225615   12066501   0.000000      0.000000
  4.185940   4.265294   4.166101   4.205778    7263959   0.000000      0.000000
  4.205777   4.324808   4.166100   4.304970    6634014   0.000000      0.000000
  4.304969   4.304969   4.225615   4.285131    4860358   0.000000      0.000000
  4.245453   4.285130   4.225614   4.265291    3698015   0.000000      0.000000
  4.285131   4.304970   4.225616   4.245454    5862132   0.000000      0.000000
  4.443839   4.483516   4.285130   4.384323   18587623   0.000000      0.000000
  4.384323   4.404162   4.285131   4.324808    8782512   0.000000      0.000000
  4.344646   4.384323   4.285131   4.285131    8528781   0.000000      0.000000
  4.304970   4.324808   4.285131   4.304970    7699358   0.000000      0.000000
  4.285130   4.404161   4.245453   4.404161   12270089   0.000000      0.000000
  4.404161   4.423999   4.324806   4.344645    9685644   0.000000      0.000000
  4.344646   4.344646   4.265292   4.285131   11114049   0.000000      0.000000
  4.285131   4.364485   4.265292   4.324808    5985162   0.000000      0.000000
  4.324807   4.364484   4.304968   4.364484    8249292   0.000000      0.000000
  4.354051   4.374115   4.313921   4.333986    4152321   0.113135      0.000000
  4.313921   4.333986   4.273792   4.313921    5043670   0.000000      0.000000
  4.313923   4.354052   4.273793   4.354052    7309992   0.000000      0.000000
  4.354051   4.374115   4.313921   4.333986    5752529   0.000000      0.000000
  4.313923   4.333987   4.253728   4.273793    6977072   0.000000      0.000000
  4.273792   4.313922   4.233663   4.253727   11950322   0.000000      0.000000
  4.233663   4.253727   4.133339   4.173468   15713551   0.000000      0.000000
  4.213598   4.253727   4.153403   4.253727   12521355   0.000000      0.000000
  4.213599   4.313922   4.213599   4.293858    7887875   0.000000      0.000000
  4.313923   4.374117   4.313923   4.354052    8807721   0.000000      0.000000
  4.354051   4.574764   4.333987   4.554699   23586082   0.000000      0.000000
  4.554698   4.634957   4.414245   4.414245   16906035   0.000000      0.000000
  4.494507   4.594830   4.474442   4.574766   13442023   0.000000      0.000000
  4.574764   4.715218   4.574764   4.715218   15924537   0.000000      0.000000
  4.735282   4.775412   4.634959   4.715218   12732615   0.000000      0.000000
  4.735282   4.755347   4.634958   4.655023   11381481   0.000000      0.000000
  4.655023   4.775411   4.534635   4.534635   10572334   0.000000      0.000000
  4.494504   4.634957   4.474439   4.594828    8717024   0.000000      0.000000
  4.574764   4.675088   4.534635   4.634958    9912522   0.000000      0.000000
  4.655022   4.755346   4.614893   4.735281   12072255   0.000000      0.000000
  4.695152   4.715217   4.574764   4.634958   10024044   0.000000      0.000000
  4.634958   4.634958   4.514569   4.614893    9352723   0.000000      0.000000
  4.574764   4.594828   4.514569   4.554699    6348771   0.000000      0.000000
  4.554699   4.574764   4.534634   4.554699    4139717   0.000000      0.000000
  4.574764   4.695152   4.554699   4.695152   10988827   0.000000      0.000000
  4.695153   4.875736   4.614894   4.815542   23187674   0.000000      0.000000
  4.815542   4.935930   4.755347   4.815542   12881402   0.000000      0.000000
  4.835608   4.915867   4.775413   4.895802    9629472   0.000000      0.000000
  4.895801   4.895801   4.815542   4.815542   22109177   0.000000      0.000000
  4.855671   4.915865   4.795477   4.815542    8491516   0.000000      0.000000
  4.775412   4.815542   4.755347   4.815542    3884067   0.000000      0.000000
  4.795476   4.795476   4.715217   4.755346    4698967   0.000000      0.000000
  4.735284   4.835608   4.715219   4.795479    5861310   0.000000      0.000000
  4.835604   4.855669   4.775410   4.775410    4362211   0.000000      0.000000
  4.795475   4.835604   4.755345   4.775410    6258896   0.000000      0.000000
  4.755346   4.815541   4.735282   4.755346    7035436   0.000000      0.000000
  4.775410   4.795476   4.614893   4.735281    8782512   0.000000      0.000000
  4.775414   4.855673   4.755349   4.795479    8781964   0.000000      0.000000
  4.795478   4.915867   4.775413   4.895802   15825072   0.000000      0.000000
  4.915865   4.996124   4.895800   4.955995   12108150   0.000000      0.000000
  4.955994   4.996124   4.875735   4.915865    8380268   0.000000      0.000000
  4.875737   4.895802   4.855673   4.895802    5479069   0.000000      0.000000
  4.915863   4.955993   4.875734   4.875734    5144505   0.000000      0.000000
  4.895802   4.935931   4.855672   4.855672    6005165   0.000000      0.000000
  4.875737   4.895802   4.815543   4.855672    6857878   0.000000      0.000000
  4.855673   4.875738   4.755349   4.795479    4096149   0.000000      0.000000
  4.815540   4.835604   4.755345   4.775410    3826525   0.000000      0.000000
  4.795475   4.875734   4.775410   4.875734    2484159   0.000000      0.000000
  4.935928   4.955993   4.895798   4.935928    5736089   0.000000      0.000000
  4.935930   5.156642   4.895800   5.136578   14131701   0.000000      0.000000
  5.096446   5.277029   5.076381   5.196770   13536555   0.000000      0.000000
  5.236901   5.277031   5.136578   5.277031    9750857   0.000000      0.000000
  5.256965   5.256965   5.156641   5.176706   10239688   0.000000      0.000000
  5.196770   5.277029   5.176706   5.236900    7204499   0.000000      0.000000
  5.256964   5.256964   5.116511   5.196770    8995691   0.000000      0.000000
  5.136578   5.156642   5.056318   5.136578   10533151   0.000000      0.000000
  5.136578   5.176707   5.096448   5.136578    4792130   0.000000      0.000000
  5.096448   5.116513   4.935930   4.976060    9697974   0.000000      0.000000
  4.855671   4.915866   4.735282   4.835607   15940704   0.000000      0.000000
  4.695153   4.715217   4.634958   4.655023   17938772   0.000000      0.000000
  4.655023   4.655023   4.574764   4.634958   18485144   0.000000      0.000000
  4.614893   4.655022   4.574764   4.614893   11590001   0.000000      0.000000
  4.634960   4.795479   4.634960   4.795479   13777135   0.000000      0.000000
  4.795476   4.795476   4.715216   4.735281    8661127   0.000000      0.000000
  4.775410   4.795475   4.735280   4.775410    7103390   0.000000      0.000000
  4.735282   4.735282   4.695152   4.695152    8794843   0.000000      0.000000
  4.704885   4.745445   4.664326   4.704885    9075427   0.113135      0.000000
  4.684607   4.684607   4.644047   4.644047   14937560   0.000000      0.000000
  4.704886   4.725166   4.644047   4.664327    8014193   0.000000      0.000000
  4.623769   4.664328   4.623769   4.623769    6394804   0.000000      0.000000
  4.704886   4.725166   4.623768   4.664327    7308074   0.000000      0.000000
  4.644047   4.745445   4.644047   4.704885    5907070   0.000000      0.000000
  4.704885   4.745445   4.684606   4.704885    5817469   0.000000      0.000000
  4.725167   4.725167   4.623769   4.623769    8314232   0.000000      0.000000
  4.623769   4.644048   4.583209   4.603489    4563607   0.000000      0.000000
  4.603489   4.623768   4.542650   4.542650    6269583   0.000000      0.000000
  4.603488   4.684607   4.583209   4.684607    7093800   0.000000      0.000000
  4.664327   4.704886   4.644047   4.644047    5004487   0.000000      0.000000
  4.644048   4.704887   4.603489   4.623769    9251066   0.000000      0.000000
  4.623767   4.623767   4.562928   4.583208    5493043   0.000000      0.000000
  4.603487   4.623767   4.562928   4.583208    6645796   0.000000      0.000000
  4.603489   4.644048   4.583209   4.603489    6009001   0.000000      0.000000
  4.603489   4.664328   4.583209   4.603489    5644570   0.000000      0.000000
  4.623768   4.684607   4.623768   4.684607    6588528   0.000000      0.000000
  4.684606   4.745445   4.664326   4.725165    9678793   0.000000      0.000000
  4.745446   4.745446   4.644047   4.664327    6354799   0.000000      0.000000
  4.725165   4.725165   4.684606   4.725165    6053664   0.000000      0.000000
  4.725167   4.907684   4.725167   4.907684   14653139   0.000000      0.000000
  4.968520   4.968520   4.907681   4.927960    6449332   0.000000      0.000000
  4.927963   5.029361   4.927963   4.988801    8395339   0.000000      0.000000
  4.988801   5.130759   4.968521   5.069920   12241866   0.000000      0.000000
  5.130759   5.252437   5.110479   5.252437   14652591   0.000000      0.000000
  5.252439   5.292998   5.151040   5.151040   10815654   0.000000      0.000000
  5.130759   5.171318   5.049640   5.069920    8496448   0.000000      0.000000
  5.090202   5.191601   5.090202   5.191601    9472191   0.000000      0.000000
  5.191601   5.191601   5.151041   5.191601    4510176   0.000000      0.000000
  5.029361   5.049641   4.968522   5.009081   11584521   0.000000      0.000000
  4.988803   4.988803   4.867125   4.907684   15439269   0.000000      0.000000
  4.887403   4.988801   4.846844   4.988801   18676950   0.000000      0.000000
  5.029363   5.211880   5.029363   5.191601   23061082   0.000000      0.000000
  5.151040   5.211879   5.110481   5.151040    8599201   0.000000      0.000000
  5.110482   5.151041   5.049643   5.090202    5777738   0.000000      0.000000
  5.090200   5.232158   5.069920   5.232158    8244908   0.000000      0.000000
  5.211879   5.211879   5.049641   5.110480    8915406   0.000000      0.000000
  5.029363   5.049643   4.968524   5.029363    6992690   0.000000      0.000000
  5.069922   5.090202   5.009083   5.090202    3399620   0.000000      0.000000
  5.090201   5.090201   5.029362   5.049642    4198354   0.000000      0.000000
  5.009081   5.069920   4.948242   5.069920    7559888   0.000000      0.000000
  5.090201   5.211879   5.069921   5.151040    9081181   0.000000      0.000000
  5.130761   5.171320   5.049642   5.049642    6871579   0.000000      0.000000
  5.049640   5.110479   4.988801   4.988801    6425219   0.000000      0.000000
  4.988803   5.069922   4.887405   4.948244    8758400   0.000000      0.000000
  4.867123   4.887403   4.806284   4.826563    7683191   0.000000      0.000000
  4.846845   4.887404   4.806285   4.887404    8862523   0.000000      0.000000
  4.887405   4.948244   4.867126   4.867126    8282173   0.000000      0.000000
  4.846844   4.887403   4.786005   4.806284    7368630   0.000000      0.000000
  4.704885   4.806283   4.684605   4.786004   11308868   0.000000      0.000000
  4.806286   4.907685   4.806286   4.867126   11141175   0.000000      0.000000
  4.907684   5.191600   4.907684   5.171320   22634999   0.000000      0.000000
  5.211879   5.252439   5.130760   5.151040   15568327   0.000000      0.000000
  5.151039   5.151039   4.988802   5.009081    8578102   0.000000      0.000000
  5.069920   5.069920   4.927963   4.988801    6011193   0.000000      0.000000
  4.948243   5.049641   4.867124   4.887404   10114740   0.000000      0.000000
  4.765726   4.907684   4.765726   4.887404   10573156   0.000000      0.000000
  4.867126   4.887405   4.826566   4.867126    7272727   0.000000      0.000000
  4.826564   4.867124   4.786005   4.806284    6686349   0.000000      0.000000
  4.806284   4.826564   4.725166   4.806284    8439180   0.000000      0.000000
  4.786006   4.786006   4.725167   4.765727    8797035   0.000000      0.000000
  4.745445   4.765724   4.664326   4.725165    7953637   0.000000      0.000000
  4.704885   4.846843   4.684606   4.826563    7927607   0.000000      0.000000
  4.884023   4.884023   4.822459   4.863502    5531678   0.127733      0.000000
  4.863502   4.904545   4.719854   4.719854   20381007   0.000000      0.000000
  4.760898   4.760898   4.637771   4.678813   11111308   0.000000      0.000000
  4.678812   4.740375   4.637769   4.730114   13381467   0.000000      0.000000
  4.699333   4.719854   4.617249   4.699333   11732759   0.000000      0.000000
  4.678812   4.801939   4.617249   4.719854   12372842   0.000000      0.000000
  4.719854   4.822460   4.678812   4.719854    9915262   0.000000      0.000000
  4.658292   4.699334   4.617250   4.658292    9837444   0.000000      0.000000
